ID,Source,TMC,Severity,Start_Time,End_Time,Latitude,Longitude,End_Lat,End_Lng,Distance(mi),EventSeverity,Number,Street,Side,City,County,State,Zipcode,Country,Timezone,Airport_Code,Weather_Timestamp,Temperature(F),Wind_Chill(F),Humidity(%),Pressure(in),Visibility(mi),Wind_Direction,Wind_Speed(mph),Precipitation(in),Weather_Condition,Amenity,Bump,Crossing,Give_Way,Junction,No_Exit,Railway,Roundabout,Station,Stop,Traffic_Calming,Traffic_Signal,Turning_Loop,Sunrise_Sunset,Civil_Twilight,Nautical_Twilight,Astronomical_Twilight
A-503492,MapQuest,201,3,7/11/2017 7:19,7/11/2017 7:48,41.826797,-71.418747,,,0.0,Left lane blocked due to accident on I-95 Southbound at US-6.,,I-95 N,R,Providence,Providence,RI,2903,US,US/Eastern,KPVD,7/11/2017 6:51,70.0,,93.0,29.98,5.0,NNW,6.9,0.01,Rain,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-503493,MapQuest,201,3,7/11/2017 7:18,7/11/2017 7:47,41.950665,-71.402657,,,0.0,Right hand shoulder blocked due to accident on I-295 Southbound at Exit 11 RI-114 Diamond Hill Rd.,,Diamond Hill Rd,R,Cumberland,Providence,RI,2864,US,US/Eastern,KSFZ,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-503505,MapQuest,201,3,7/11/2017 7:53,7/11/2017 8:22,41.826797,-71.418747,,,0.0,Right hand shoulder blocked and right lane blocked due to accident on I-95 Southbound at US-6.,,I-95 N,R,Providence,Providence,RI,2903,US,US/Eastern,KPVD,7/11/2017 7:51,69.1,,100.0,29.97,5.0,ESE,3.5,0.06,Light Rain,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-503523,MapQuest,201,2,7/11/2017 8:46,7/11/2017 9:15,41.82589,-71.42588,,,0.0,Right hand shoulder blocked due to accident on US-6 Eastbound at Dean St.,,US-6 W,R,Providence,Providence,RI,2903,US,US/Eastern,KPVD,7/11/2017 8:47,69.8,,100.0,29.98,2.0,Calm,,0.12,Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-503533,MapQuest,201,3,7/11/2017 9:58,7/11/2017 10:27,41.698132,-71.474457,,,0.579999983,Accident on entry ramp to I-95 Northbound from RI-117.,,I-95 N,R,Warwick,Kent,RI,2886,US,US/Eastern,KPVD,7/11/2017 9:51,72.0,,100.0,29.95,10.0,SE,3.5,0.5,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-503534,MapQuest,201,3,7/11/2017 9:59,7/11/2017 10:28,41.811031,-71.405548,,,0.0,Right hand shoulder blocked due to accident on I-95 Southbound at Exit 19 I-195.,,Providence River Bridge,R,Providence,Providence,RI,2903,US,US/Eastern,KPVD,7/11/2017 9:51,72.0,,100.0,29.95,10.0,SE,3.5,0.5,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-503535,MapQuest,201,3,7/11/2017 9:57,7/11/2017 10:27,41.826797,-71.418747,,,0.0,Right hand shoulder blocked due to accident on I-95 Southbound at US-6.,,I-95 N,R,Providence,Providence,RI,2903,US,US/Eastern,KPVD,7/11/2017 9:51,72.0,,100.0,29.95,10.0,SE,3.5,0.5,Mostly Cloudy,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-503536,MapQuest,201,3,7/11/2017 9:59,7/11/2017 10:29,41.890152,-71.379082,,,0.0,Left lane blocked due to accident on I-95 Southbound at Exit 30 East St.,,I-95 S,R,Pawtucket,Providence,RI,2860,US,US/Eastern,KSFZ,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-503560,MapQuest,201,3,7/11/2017 15:56,7/11/2017 16:38,41.811031,-71.405548,,,0.939999998,Right lane blocked due to accident on I-195 Westbound between Exit 2 US-44 and Exit 1B US-6.,,Providence River Bridge,R,Providence,Providence,RI,2903,US,US/Eastern,KPVD,7/11/2017 15:51,82.0,,69.0,29.91,10.0,West,11.5,0.0,Light Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-503573,MapQuest,201,3,7/11/2017 17:14,7/11/2017 17:58,41.83617,-71.415436,,,0.0,Right hand shoulder blocked due to accident on I-95 Northbound at Exit 23 RI-146 Louisquisset Pike.,,I-95 S,R,Providence,Providence,RI,2908,US,US/Eastern,KSFZ,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-503598,MapQuest,201,3,7/11/2017 20:54,7/11/2017 21:39,41.83617,-71.415436,,,0.0,Left lane blocked due to accident on I-95 Southbound at Exit 23 RI-146 Louisquisset Pike.,,I-95 S,R,Providence,Providence,RI,2908,US,US/Eastern,KSFZ,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Day,Day
A-503622,MapQuest,201,3,7/12/2017 7:47,7/12/2017 8:17,41.813721,-71.404732,,,0.0,Accident on I-195 Eastbound at Exit 1B US-6.,,Providence River Bridge,R,Providence,Providence,RI,2903,US,US/Eastern,KPVD,7/12/2017 7:51,75.0,,94.0,29.98,10.0,East,3.5,,Patches of Fog,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-503623,MapQuest,201,3,7/12/2017 7:53,7/12/2017 8:23,41.819302,-71.389595,,,0.0,Left lane blocked due to accident on I-195 Westbound at Exit 3 India St.,,Gano St,R,Providence,Providence,RI,2903,US,US/Eastern,KPVD,7/12/2017 7:51,75.0,,94.0,29.98,10.0,East,3.5,,Patches of Fog,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-503643,MapQuest,201,3,7/12/2017 8:53,7/12/2017 9:22,41.800594,-71.403076,,,0.0,Left lane blocked due to accident on I-95 Northbound at Exit 18 Thurbers Ave.,,Thurbers Ave,R,Providence,Providence,RI,2905,US,US/Eastern,KPVD,7/12/2017 8:51,78.1,,84.0,29.99,10.0,Variable,3.5,,Patches of Fog,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-503649,MapQuest,201,2,7/12/2017 10:01,7/12/2017 10:30,41.7817,-71.41967,,,0.0,Right lane blocked due to accident on RI-10 Southbound at Exit 1 US-1 Elmwood Ave.,1079.0,Elmwood Ave,R,Providence,Providence,RI,02907-3641,US,US/Eastern,KPVD,7/12/2017 9:51,78.1,,84.0,29.99,7.0,ESE,4.6,,Mostly Cloudy,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-503662,MapQuest,222,2,7/12/2017 15:11,7/12/2017 15:56,41.718948,-71.268791,,,0.0,Queueing traffic due to accident on RI-136 Metacom Ave near Seymour St.,611.0,Metacom Ave,R,Warren,Bristol,RI,02885-2813,US,US/Eastern,KPVD,7/12/2017 14:51,82.9,,77.0,29.92,6.0,SE,11.5,,Haze,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-503666,MapQuest,201,3,7/12/2017 16:03,7/12/2017 16:48,41.666798,-71.490311,,,0.0,Right hand shoulder blocked due to accident on I-95 Southbound at Exit 9 RI-401 Division Rd.,,I-95 N,R,East Greenwich,Kent,RI,2818,US,US/Eastern,KPVD,7/12/2017 15:59,82.0,,76.0,29.93,10.0,NE,6.9,,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-503673,MapQuest,201,2,7/12/2017 16:45,7/12/2017 17:30,41.942822,-71.475479,,,0.0,Left lane blocked due to accident on RI-146 Eddie Dowling Hwy Southbound at I-295.,,I-295 N,R,Lincoln,Providence,RI,2865,US,US/Eastern,KSFZ,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-503679,MapQuest,201,3,7/12/2017 17:22,7/12/2017 18:06,41.83617,-71.415436,,,0.0,Right lane blocked due to accident on I-95 Southbound at Exit 23 RI-146 Louisquisset Pike.,,I-95 S,R,Providence,Providence,RI,2908,US,US/Eastern,KSFZ,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-503739,MapQuest,201,2,7/13/2017 8:33,7/13/2017 9:03,41.853119,-71.426651,,,0.0,Right hand shoulder blocked due to accident on RI-146 Louisquisset Pike Southbound at Branch Ave.,,Branch Ave,R,Providence,Providence,RI,2904,US,US/Eastern,KSFZ,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-503754,MapQuest,201,3,7/13/2017 9:47,7/13/2017 10:16,41.811031,-71.405548,,,0.0,Right lane blocked due to right accident on I-195 Westbound at Point St.,,Providence River Bridge,R,Providence,Providence,RI,2903,US,US/Eastern,KPVD,7/13/2017 9:51,75.9,,91.0,29.99,10.0,SSE,4.6,,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-503780,MapQuest,201,3,7/13/2017 16:23,7/13/2017 17:07,41.945061,-71.436867,,,0.0,Accident on I-295 Southbound at Exit 10 RI-122 Mendon Rd.,,I-295 S,R,Cumberland,Providence,RI,2864,US,US/Eastern,KSFZ,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-503805,MapQuest,201,3,7/13/2017 17:47,7/13/2017 18:31,41.755375,-71.481194,,,0.0,Left lane blocked due to accident on I-295 Northbound at Exits 3A 3B RI-37.,,RI-37 E,R,Cranston,Providence,RI,2921,US,US/Eastern,KPVD,7/13/2017 17:51,60.1,,96.0,30.05,8.0,NE,12.7,0.01,Light Thunderstorms and Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-503807,MapQuest,201,2,7/13/2017 17:45,7/13/2017 18:28,41.942822,-71.475479,,,0.0,Right lane blocked due to accident on RI-146 Eddie Dowling Hwy Southbound at I-295.,,I-295 N,R,Lincoln,Providence,RI,2865,US,US/Eastern,KSFZ,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-503850,MapQuest,201,3,7/14/2017 7:32,7/14/2017 8:02,41.846786,-71.411499,,,0.670000017,Accident on exit ramp from I-95 Southbound at Exit 24 to Branch Ave.,,I-95 S,R,Providence,Providence,RI,2904,US,US/Eastern,KSFZ,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-503883,MapQuest,201,3,7/14/2017 9:44,7/14/2017 10:13,41.811031,-71.405548,,,0.0,Right hand shoulder blocked due to accident on I-95 Southbound at Exit 19 I-195.,,Providence River Bridge,R,Providence,Providence,RI,2903,US,US/Eastern,KPVD,7/14/2017 9:51,62.1,,93.0,30.13,10.0,NNE,8.1,0.0,Light Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-503892,MapQuest,201,2,7/14/2017 10:50,7/14/2017 11:20,41.786621,-71.433624,,,0.0,Right hand shoulder blocked and right lane blocked due to accident on RI-10 Southbound at Exit 3 Pontiac Ave.,420.0,Reservoir Ave,L,Cranston,Providence,RI,02910-1713,US,US/Eastern,KPVD,7/14/2017 10:51,62.1,,96.0,30.13,10.0,East,5.8,0.0,Light Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-503901,MapQuest,201,3,7/14/2017 13:35,7/14/2017 14:20,41.696693,-71.47551,,,0.0,Accident on I-95 Northbound near Exits 10 10A 10B RI-117 Centerville Rd.,,I-95 N,R,Warwick,Kent,RI,2886,US,US/Eastern,KPVD,7/14/2017 13:51,66.0,,87.0,30.1,10.0,ENE,6.9,,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-503902,MapQuest,241,3,7/14/2017 13:36,7/14/2017 14:20,41.782326,-71.424019,,,4.059999943,Lane blocked due to accident on I-95 Northbound between Exits 14-15 14B-A RI-37 and Exit 16 RI-10.,,I-95 N,R,Cranston,Providence,RI,2910,US,US/Eastern,KPVD,7/14/2017 13:51,66.0,,87.0,30.1,10.0,ENE,6.9,,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-503905,MapQuest,201,3,7/14/2017 13:41,7/14/2017 14:24,41.800594,-71.403076,,,0.0,#2 Left & #2 Right lane blocked due to accident on I-95 Northbound at Exit 18 Thurbers Ave.,,Thurbers Ave,R,Providence,Providence,RI,2905,US,US/Eastern,KPVD,7/14/2017 13:51,66.0,,87.0,30.1,10.0,ENE,6.9,,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-503909,MapQuest,229,3,7/14/2017 14:01,7/14/2017 14:29,41.791092,-71.415871,,,0.0,Slow traffic due to accident on I-95 Northbound at Exit 17 US-1 Elmwood Ave.,,I-95 N,R,Providence,Providence,RI,2907,US,US/Eastern,KPVD,7/14/2017 13:51,66.0,,87.0,30.1,10.0,ENE,6.9,,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-503910,MapQuest,201,3,7/14/2017 13:41,7/14/2017 14:54,41.800594,-71.403076,,,0.0,#Left lane blocked due to accident on I-95 Southbound at Exit 18 Thurbers Ave.,,Thurbers Ave,R,Providence,Providence,RI,2905,US,US/Eastern,KPVD,7/14/2017 13:51,66.0,,87.0,30.1,10.0,ENE,6.9,,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-503923,MapQuest-Bing,201,3,7/14/2017 15:39,7/14/2017 16:23,41.75433,-71.437218,,,0.0,Right lane blocked and right hand shoulder blocked due to accident on I-95 Northbound at Exit 15 Jefferson Blvd.,,Jefferson Blvd,R,Warwick,Kent,RI,2888,US,US/Eastern,KPVD,7/14/2017 15:51,66.9,,84.0,30.09,10.0,East,5.8,,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-504013,MapQuest,241,3,7/15/2017 21:06,7/15/2017 22:19,41.908428,-71.511879,,,0.0,Right lane blocked and right hand shoulder blocked due to accident on I-295 Northbound near Exits 8A 8B RI-7 Douglas Pike.,,I-295 S,R,Smithfield,Providence,RI,2917,US,US/Eastern,KSFZ,,,,,,,,,,,False,False,False,False,True,False,False,False,False,False,False,False,False,Night,Night,Day,Day
A-504041,MapQuest,201,3,7/16/2017 18:51,7/16/2017 19:20,41.697548,-71.475235,,,0.0,Right hand shoulder blocked due to accident on I-95 Northbound at Exits 10 10A 10B RI-117 Centerville Rd.,,I-95 N,R,Warwick,Kent,RI,2886,US,US/Eastern,KPVD,7/16/2017 18:51,82.0,,62.0,29.95,10.0,South,9.2,,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-504058,MapQuest,201,3,7/17/2017 6:59,7/17/2017 7:29,41.819302,-71.389595,,,0.0,Left lane blocked due to accident on I-195 Westbound at Exit 3 India St.,,Gano St,R,Providence,Providence,RI,2903,US,US/Eastern,KPVD,7/17/2017 6:51,68.0,,96.0,30.07,10.0,South,3.5,,Scattered Clouds,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-504076,MapQuest,201,2,7/17/2017 8:12,7/17/2017 8:42,41.83617,-71.415436,,,0.0,Right hand shoulder blocked due to accident on RI-146 Louisquisset Pike Southbound at I-95.,,I-95 S,R,Providence,Providence,RI,2908,US,US/Eastern,KSFZ,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-504107,MapQuest,201,3,7/17/2017 14:37,7/17/2017 15:21,41.890152,-71.379082,,,0.0,Right hand shoulder blocked due to accident on I-95 Southbound at Exit 30 East St.,,I-95 S,R,Pawtucket,Providence,RI,2860,US,US/Eastern,KSFZ,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-504112,MapQuest,201,3,7/17/2017 14:51,7/17/2017 15:35,41.78775,-71.420464,,,0.0,Right lane blocked due to accident on I-95 Southbound at Exit 17 US-1 Elmwood Ave.,,I-95 S,R,Providence,Providence,RI,2907,US,US/Eastern,KPVD,7/17/2017 14:51,78.1,,68.0,30.07,10.0,SSE,13.8,,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-504113,MapQuest,201,3,7/17/2017 14:58,7/17/2017 15:43,41.82592,-71.418877,,,0.0,Left lane blocked due to accident on I-95 Northbound at Exits 21 22A-B-C 22C-B-A US-6.,,I-95 N,R,Providence,Providence,RI,2903,US,US/Eastern,KPVD,7/17/2017 14:51,78.1,,68.0,30.07,10.0,SSE,13.8,,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-504127,MapQuest,201,2,7/17/2017 16:39,7/17/2017 17:23,41.942822,-71.475479,,,0.0,Left lane blocked due to accident on RI-146 Eddie Dowling Hwy Southbound at I-295.,,I-295 N,R,Lincoln,Providence,RI,2865,US,US/Eastern,KSFZ,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-504134,MapQuest,201,2,7/17/2017 17:10,7/17/2017 17:54,41.934704,-71.46624,,,0.0,Left lane blocked due to accident on RI-146 Eddie Dowling Hwy Southbound at RI-116 George Washington Hwy.,,Eddie Dowling Hwy N,R,Lincoln,Providence,RI,2865,US,US/Eastern,KSFZ,,,,,,,,,,,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-504168,MapQuest,201,3,7/18/2017 6:59,7/18/2017 7:29,41.800594,-71.403076,,,0.0,Right hand shoulder blocked and right lane blocked due to accident on I-95 Northbound at Exit 18 Thurbers Ave.,,Thurbers Ave,R,Providence,Providence,RI,2905,US,US/Eastern,KPVD,7/18/2017 6:51,72.0,,100.0,30.12,3.0,South,3.5,,Scattered Clouds,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-504176,MapQuest,201,3,7/18/2017 7:36,7/18/2017 8:06,41.86935,-71.515236,,,0.0,Right hand shoulder blocked due to accident on I-295 Northbound at US-44 Putnam Pike.,,Putnam Pike,R,Smithfield,Providence,RI,2917,US,US/Eastern,KSFZ,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-504222,MapQuest,201,3,7/18/2017 16:11,7/18/2017 17:11,41.75433,-71.437218,,,0.0,Left hand shoulder blocked due to accident on I-95 Northbound at Exit 15 Jefferson Blvd.,,Jefferson Blvd,R,Warwick,Kent,RI,2888,US,US/Eastern,KPVD,7/18/2017 15:51,81.0,,77.0,30.05,10.0,SSE,18.4,,Scattered Clouds,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-504223,MapQuest,202,2,7/18/2017 15:41,7/18/2017 16:25,41.768913,-71.540253,,,0.0,Serious accident on RI-12 Scituate Ave near Old Scituate Ave. Expect delays.,1962.0,Scituate Ave,L,Hope,Providence,RI,02831-1884,US,US/Eastern,KPVD,7/18/2017 15:51,81.0,,77.0,30.05,10.0,SSE,18.4,,Scattered Clouds,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-504231,MapQuest,201,3,7/18/2017 16:35,7/18/2017 17:19,41.811031,-71.405548,,,0.0,Left hand shoulder blocked due to accident on I-95 Northbound at Exit 19 I-195.,,Providence River Bridge,R,Providence,Providence,RI,2903,US,US/Eastern,KPVD,7/18/2017 16:51,82.9,,72.0,30.05,10.0,South,15.0,,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-504249,MapQuest,201,3,7/18/2017 18:40,7/18/2017 19:25,41.817032,-71.398689,,,0.0,Right lane blocked due to accident on I-195 Westbound at Exit 2 US-44.,,I-195 E,R,Providence,Providence,RI,2903,US,US/Eastern,KPVD,7/18/2017 18:51,79.0,,77.0,30.08,10.0,SW,8.1,0.0,Light Rain,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-504258,MapQuest,201,2,7/18/2017 19:46,7/18/2017 20:45,41.842247,-71.40789,,,0.0,Accident on Cypress St at US-1 Main St.,,N Main St,R,Providence,Providence,RI,2904,US,US/Eastern,KSFZ,,,,,,,,,,,False,False,True,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-504281,MapQuest,201,2,7/19/2017 7:00,7/19/2017 7:30,41.894909,-71.443504,,,0.0,Right hand shoulder blocked due to accident on RI-146 Eddie Dowling Hwy Southbound at Twin River Rd.,,Twin River Rd,R,Lincoln,Providence,RI,2865,US,US/Eastern,KSFZ,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-504332,MapQuest,201,3,7/19/2017 14:08,7/19/2017 15:00,41.83749,-71.413765,,,0.0,Right hand shoulder blocked due to accident on I-95 Northbound at Exit 23 RI-246 Charles St.,,Charles St,R,Providence,Providence,RI,2904,US,US/Eastern,KSFZ,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-504333,MapQuest,201,2,7/19/2017 14:19,7/19/2017 15:04,41.801716,-71.445335,,,0.0,Accident and fallen power cables on Cranston St at Cutting Ave.,99.0,Cutting Ave,R,Cranston,Providence,RI,02920-7546,US,US/Eastern,KPVD,7/19/2017 13:51,87.1,,65.0,29.97,10.0,SSW,11.5,,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-504340,MapQuest,222,2,7/19/2017 15:31,7/19/2017 16:16,41.538601,-71.468765,,,0.0,Queueing traffic due to accident on US-1 Tower Hill Rd Northbound at Shady Lea Rd.,1401.0,Tower Hill Rd,L,North Kingstown,Washington,RI,02852-6629,US,US/Eastern,KOQU,7/19/2017 15:50,87.8,,55.0,29.95,12.0,WSW,18.4,,Partly Cloudy,False,False,False,False,False,False,False,False,False,True,False,False,False,Day,Day,Day,Day
A-504387,MapQuest,201,3,7/19/2017 22:28,7/19/2017 22:58,41.83749,-71.413765,,,0.0,Right hand shoulder blocked due to accident on I-95 Northbound at Exit 23 RI-246 Charles St.,,Charles St,R,Providence,Providence,RI,2904,US,US/Eastern,KSFZ,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-504402,MapQuest,201,3,7/20/2017 7:31,7/20/2017 8:00,41.855511,-71.406601,,,0.0,Right lane blocked and right hand shoulder blocked due to accident on I-95 Southbound at RI-126 Smithfield Ave.,,Smithfield Ave,R,Providence,Providence,RI,2904,US,US/Eastern,KSFZ,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-504421,MapQuest,201,3,7/20/2017 8:28,7/20/2017 8:57,41.890152,-71.379082,,,0.0,Left lane blocked due to accident on I-95 Southbound at Exit 30 East St.,,I-95 S,R,Pawtucket,Providence,RI,2860,US,US/Eastern,KSFZ,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-504433,MapQuest,241,3,7/20/2017 9:13,7/20/2017 9:42,41.748184,-71.443031,,,0.0,Right lane blocked due to accident on I-95 Southbound at Exits 14-15 14B-A RI-37.,,I-95 S,R,Warwick,Kent,RI,2888,US,US/Eastern,KPVD,7/20/2017 8:51,82.9,,60.0,29.97,10.0,West,5.8,,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-504436,MapQuest,241,2,7/20/2017 9:38,7/20/2017 10:08,41.840698,-71.417969,,,0.0,Left lane blocked and slow traffic due to accident on RI-146 Louisquisset Pike Southbound at RI-246 Charles St.,,Louisquisset Pike S,R,Providence,Providence,RI,2908,US,US/Eastern,KSFZ,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
